Time_s,X,Y,Z,Pressure_Pa
4.0,0.625,0.05,0.9249999,-3293.2657771360555
4.0,0.67499995,0.05,0.9249999,-3484.2579006635024
4.0,0.725,0.05,0.9249999,-3685.53778588035
4.0,0.77500004,0.05,0.9249999,-3896.2000798464787
4.0,0.825,0.05,0.9249999,-4115.302396164953
4.0,0.875,0.05,0.9249999,-4341.871415077541
4.0,0.92499995,0.05,0.9249999,-4574.909349109409
4.0,0.97499996,0.05,0.9249999,-4813.4007087331165
4.0,0.025,0.05,0.975,-2061.7606871006255
4.0,0.075,0.05,0.975,-2078.5025278456055
4.0,0.125,0.05,0.975,-2111.910371395159
4.0,0.17500001,0.05,0.975,-2161.832837246397
4.0,0.22500001,0.05,0.975,-2228.0435993305505
4.0,0.275,0.05,0.975,-2310.2422974841243
4.0,0.325,0.05,0.975,-2408.0557817037156
4.0,0.375,0.05,0.975,-2521.0397119123177
4.0,0.425,0.05,0.975,-2648.680539222953
4.0,0.47500002,0.05,0.975,-2790.3978961948837
4.0,0.525,0.05,0.975,-2945.5474228398266
4.0,0.57500005,0.05,0.975,-3113.424052628312
4.0,0.625,0.05,0.975,-3293.2657771360555
4.0,0.67499995,0.05,0.975,-3484.2579006635024
4.0,0.725,0.05,0.975,-3685.53778588035
4.0,0.77500004,0.05,0.975,-3896.2000798464787
4.0,0.825,0.05,0.975,-4115.302396164953
4.0,0.875,0.05,0.975,-4341.871415077541
4.0,0.92499995,0.05,0.975,-4574.909349109409
4.0,0.97499996,0.05,0.975,-4813.4007087331165
4.5,0.025,0.05,0.025,-2342.462363253908
4.5,0.075,0.05,0.025,-2357.5163897044376
4.5,0.125,0.05,0.025,-2387.5566951862193
4.5,0.17500001,0.05,0.025,-2432.4481507266646
4.5,0.22500001,0.05,0.025,-2491.9889778865645
4.5,0.275,0.05,0.025,-2565.911848173555
4.5,0.325,0.05,0.025,-2653.8853508736725
4.5,0.375,0.05,0.025,-2755.5158300946746
4.5,0.425,0.05,0.025,-2870.3495910041484
4.5,0.47500002,0.05,0.025,-2997.8754737461168
4.5,0.525,0.05,0.025,-3137.5277914900353
4.5,0.57500005,0.05,0.025,-3288.6896262780083
4.5,0.625,0.05,0.025,-3450.6964729756724
4.5,0.67499995,0.05,0.025,-3622.840217798453
4.5,0.725,0.05,0.025,-3804.373433501559
4.5,0.77500004,0.05,0.025,-3994.513968774312
4.5,0.825,0.05,0.025,-4192.449804698155
4.5,0.875,0.05,0.025,-4397.3441465073
4.5,0.92499995,0.05,0.025,-4608.340714594385
4.5,0.97499996,0.05,0.025,-4824.569194838678
4.5,0.025,0.05,0.075,-2342.462363253908
4.5,0.075,0.05,0.075,-2357.5163897044376
4.5,0.125,0.05,0.075,-2387.5566951862193
4.5,0.17500001,0.05,0.075,-2432.4481507266646
4.5,0.22500001,0.05,0.075,-2491.9889778865645
4.5,0.275,0.05,0.075,-2565.911848173555
4.5,0.325,0.05,0.075,-2653.8853508736725
4.5,0.375,0.05,0.075,-2755.5158300946746
4.5,0.425,0.05,0.075,-2870.349591004148
4.5,0.47500002,0.05,0.075,-2997.8754737461168
4.5,0.525,0.05,0.075,-3137.5277914900353
4.5,0.57500005,0.05,0.075,-3288.6896262780083
4.5,0.625,0.05,0.075,-3450.6964729756724
4.5,0.67499995,0.05,0.075,-3622.840217798453
4.5,0.725,0.05,0.075,-3804.373433501559
4.5,0.77500004,0.05,0.075,-3994.513968774312
4.5,0.825,0.05,0.075,-4192.449804698155
4.5,0.875,0.05,0.075,-4397.3441465073
4.5,0.92499995,0.05,0.075,-4608.340714594385
4.5,0.97499996,0.05,0.075,-4824.569194838678
4.5,0.025,0.05,0.125,-2342.462363253908
4.5,0.075,0.05,0.125,-2357.5163897044376
4.5,0.125,0.05,0.125,-2387.5566951862193
4.5,0.17500001,0.05,0.125,-2432.4481507266646
4.5,0.22500001,0.05,0.125,-2491.9889778865645
4.5,0.275,0.05,0.125,-2565.911848173555
4.5,0.325,0.05,0.125,-2653.8853508736725
4.5,0.375,0.05,0.125,-2755.5158300946746
4.5,0.425,0.05,0.125,-2870.349591004148
4.5,0.47500002,0.05,0.125,-2997.8754737461168
4.5,0.525,0.05,0.125,-3137.5277914900353
4.5,0.57500005,0.05,0.125,-3288.6896262780083
4.5,0.625,0.05,0.125,-3450.6964729756724
4.5,0.67499995,0.05,0.125,-3622.840217798453
4.5,0.725,0.05,0.125,-3804.373433501559
4.5,0.77500004,0.05,0.125,-3994.513968774312
4.5,0.825,0.05,0.125,-4192.449804698155
4.5,0.875,0.05,0.125,-4397.3441465073
4.5,0.92499995,0.05,0.125,-4608.340714594385
4.5,0.97499996,0.05,0.125,-4824.569194838678
4.5,0.025,0.05,0.17500001,-2342.462363253908
4.5,0.075,0.05,0.17500001,-2357.5163897044376
4.5,0.125,0.05,0.17500001,-2387.5566951862193
4.5,0.17500001,0.05,0.17500001,-2432.4481507266646
4.5,0.22500001,0.05,0.17500001,-2491.9889778865645
4.5,0.275,0.05,0.17500001,-2565.911848173555
4.5,0.325,0.05,0.17500001,-2653.8853508736725
4.5,0.375,0.05,0.17500001,-2755.5158300946746
4.5,0.425,0.05,0.17500001,-2870.349591004148
4.5,0.47500002,0.05,0.17500001,-2997.8754737461168
4.5,0.525,0.05,0.17500001,-3137.5277914900353
4.5,0.57500005,0.05,0.17500001,-3288.6896262780083
4.5,0.625,0.05,0.17500001,-3450.6964729756724
4.5,0.67499995,0.05,0.17500001,-3622.840217798453
4.5,0.725,0.05,0.17500001,-3804.373433501559
4.5,0.77500004,0.05,0.17500001,-3994.513968774312
4.5,0.825,0.05,0.17500001,-4192.449804698155
4.5,0.875,0.05,0.17500001,-4397.3441465073
4.5,0.92499995,0.05,0.17500001,-4608.340714594385
4.5,0.97499996,0.05,0.17500001,-4824.569194838678
4.5,0.025,0.05,0.225,-2342.462363253908
4.5,0.075,0.05,0.225,-2357.5163897044376
4.5,0.125,0.05,0.225,-2387.5566951862193
4.5,0.17500001,0.05,0.225,-2432.4481507266646
4.5,0.22500001,0.05,0.225,-2491.9889778865645
4.5,0.275,0.05,0.225,-2565.911848173555
4.5,0.325,0.05,0.225,-2653.8853508736725
4.5,0.375,0.05,0.225,-2755.5158300946746
4.5,0.425,0.05,0.225,-2870.349591004148
4.5,0.47500002,0.05,0.225,-2997.8754737461168
4.5,0.525,0.05,0.225,-3137.5277914900353
4.5,0.57500005,0.05,0.225,-3288.6896262780083
4.5,0.625,0.05,0.225,-3450.6964729756724
4.5,0.67499995,0.05,0.225,-3622.840217798453
4.5,0.725,0.05,0.225,-3804.373433501559
4.5,0.77500004,0.05,0.225,-3994.513968774312
4.5,0.825,0.05,0.225,-4192.449804698155
4.5,0.875,0.05,0.225,-4397.3441465073
4.5,0.92499995,0.05,0.225,-4608.340714594385
4.5,0.97499996,0.05,0.225,-4824.569194838678
4.5,0.025,0.05,0.27499998,-2342.462363253908
4.5,0.075,0.05,0.27499998,-2357.5163897044376
4.5,0.125,0.05,0.27499998,-2387.5566951862193
4.5,0.17500001,0.05,0.27499998,-2432.4481507266646
4.5,0.22500001,0.05,0.27499998,-2491.9889778865645
4.5,0.275,0.05,0.27499998,-2565.911848173555
4.5,0.325,0.05,0.27499998,-2653.8853508736725
4.5,0.375,0.05,0.27499998,-2755.5158300946746
4.5,0.425,0.05,0.27499998,-2870.3495910041484
4.5,0.47500002,0.05,0.27499998,-2997.8754737461168
4.5,0.525,0.05,0.27499998,-3137.5277914900353
4.5,0.57500005,0.05,0.27499998,-3288.6896262780083
4.5,0.625,0.05,0.27499998,-3450.6964729756724
4.5,0.67499995,0.05,0.27499998,-3622.840217798453
4.5,0.725,0.05,0.27499998,-3804.373433501559
4.5,0.77500004,0.05,0.27499998,-3994.513968774312
4.5,0.825,0.05,0.27499998,-4192.449804698155
4.5,0.875,0.05,0.27499998,-4397.3441465073
4.5,0.92499995,0.05,0.27499998,-4608.340714594385
4.5,0.97499996,0.05,0.27499998,-4824.569194838678
4.5,0.025,0.05,0.325,-2342.4623632539083
4.5,0.075,0.05,0.325,-2357.5163897044376
4.5,0.125,0.05,0.325,-2387.5566951862193
4.5,0.17500001,0.05,0.325,-2432.4481507266646
4.5,0.22500001,0.05,0.325,-2491.9889778865645
4.5,0.275,0.05,0.325,-2565.911848173555
4.5,0.325,0.05,0.325,-2653.8853508736725
4.5,0.375,0.05,0.325,-2755.5158300946746
4.5,0.425,0.05,0.325,-2870.3495910041484
4.5,0.47500002,0.05,0.325,-2997.8754737461168
4.5,0.525,0.05,0.325,-3137.5277914900353
4.5,0.57500005,0.05,0.325,-3288.6896262780083
4.5,0.625,0.05,0.325,-3450.6964729756724
4.5,0.67499995,0.05,0.325,-3622.840217798453
4.5,0.725,0.05,0.325,-3804.373433501559
4.5,0.77500004,0.05,0.325,-3994.513968774312
4.5,0.825,0.05,0.325,-4192.449804698155
4.5,0.875,0.05,0.325,-4397.3441465073
4.5,0.92499995,0.05,0.325,-4608.340714594385
4.5,0.97499996,0.05,0.325,-4824.569194838678
4.5,0.025,0.05,0.37500003,-2342.4623632539083
4.5,0.075,0.05,0.37500003,-2357.5163897044376
4.5,0.125,0.05,0.37500003,-2387.5566951862193
4.5,0.17500001,0.05,0.37500003,-2432.4481507266646
4.5,0.22500001,0.05,0.37500003,-2491.9889778865645
4.5,0.275,0.05,0.37500003,-2565.911848173555
4.5,0.325,0.05,0.37500003,-2653.8853508736725
4.5,0.375,0.05,0.37500003,-2755.5158300946746
4.5,0.425,0.05,0.37500003,-2870.3495910041484
4.5,0.47500002,0.05,0.37500003,-2997.8754737461168
4.5,0.525,0.05,0.37500003,-3137.5277914900353
4.5,0.57500005,0.05,0.37500003,-3288.6896262780083
4.5,0.625,0.05,0.37500003,-3450.6964729756724
4.5,0.67499995,0.05,0.37500003,-3622.840217798453
4.5,0.725,0.05,0.37500003,-3804.373433501559
4.5,0.77500004,0.05,0.37500003,-3994.513968774312
4.5,0.825,0.05,0.37500003,-4192.449804698155
4.5,0.875,0.05,0.37500003,-4397.3441465073
4.5,0.92499995,0.05,0.37500003,-4608.340714594385
4.5,0.97499996,0.05,0.37500003,-4824.569194838678
4.5,0.025,0.05,0.425,-2342.4623632539083
4.5,0.075,0.05,0.425,-2357.5163897044376
4.5,0.125,0.05,0.425,-2387.5566951862193
4.5,0.17500001,0.05,0.425,-2432.4481507266646
4.5,0.22500001,0.05,0.425,-2491.9889778865645
4.5,0.275,0.05,0.425,-2565.911848173555
4.5,0.325,0.05,0.425,-2653.8853508736725
4.5,0.375,0.05,0.425,-2755.5158300946746
4.5,0.425,0.05,0.425,-2870.3495910041484
4.5,0.47500002,0.05,0.425,-2997.8754737461168
4.5,0.525,0.05,0.425,-3137.5277914900353
4.5,0.57500005,0.05,0.425,-3288.6896262780083
4.5,0.625,0.05,0.425,-3450.6964729756724
4.5,0.67499995,0.05,0.425,-3622.840217798453
4.5,0.725,0.05,0.425,-3804.373433501559
4.5,0.77500004,0.05,0.425,-3994.513968774312
4.5,0.825,0.05,0.425,-4192.449804698155
4.5,0.875,0.05,0.425,-4397.3441465073
4.5,0.92499995,0.05,0.425,-4608.340714594385
4.5,0.97499996,0.05,0.425,-4824.569194838678
4.5,0.025,0.05,0.475,-2342.4623632539083
4.5,0.075,0.05,0.475,-2357.5163897044376
4.5,0.125,0.05,0.475,-2387.5566951862193
4.5,0.17500001,0.05,0.475,-2432.4481507266646
4.5,0.22500001,0.05,0.475,-2491.9889778865645
4.5,0.275,0.05,0.475,-2565.911848173555
4.5,0.325,0.05,0.475,-2653.8853508736725
4.5,0.375,0.05,0.475,-2755.5158300946746
4.5,0.425,0.05,0.475,-2870.3495910041484
4.5,0.47500002,0.05,0.475,-2997.8754737461168
4.5,0.525,0.05,0.475,-3137.5277914900353
4.5,0.57500005,0.05,0.475,-3288.6896262780083
4.5,0.625,0.05,0.475,-3450.6964729756724
4.5,0.67499995,0.05,0.475,-3622.840217798453
4.5,0.725,0.05,0.475,-3804.373433501559
4.5,0.77500004,0.05,0.475,-3994.513968774312
4.5,0.825,0.05,0.475,-4192.449804698155
4.5,0.875,0.05,0.475,-4397.3441465073
4.5,0.92499995,0.05,0.475,-4608.340714594385
4.5,0.97499996,0.05,0.475,-4824.569194838678
4.5,0.025,0.05,0.525,-2342.4623632539083
4.5,0.075,0.05,0.525,-2357.5163897044376
4.5,0.125,0.05,0.525,-2387.5566951862193
4.5,0.17500001,0.05,0.525,-2432.4481507266646
4.5,0.22500001,0.05,0.525,-2491.9889778865645
4.5,0.275,0.05,0.525,-2565.911848173555
4.5,0.325,0.05,0.525,-2653.8853508736725
4.5,0.375,0.05,0.525,-2755.5158300946746
4.5,0.425,0.05,0.525,-2870.3495910041484
4.5,0.47500002,0.05,0.525,-2997.8754737461168
4.5,0.525,0.05,0.525,-3137.5277914900353
4.5,0.57500005,0.05,0.525,-3288.6896262780083
4.5,0.625,0.05,0.525,-3450.6964729756724
4.5,0.67499995,0.05,0.525,-3622.840217798453
4.5,0.725,0.05,0.525,-3804.373433501559
4.5,0.77500004,0.05,0.525,-3994.513968774312
4.5,0.825,0.05,0.525,-4192.449804698155
4.5,0.875,0.05,0.525,-4397.3441465073
4.5,0.92499995,0.05,0.525,-4608.340714594385
4.5,0.97499996,0.05,0.525,-4824.569194838678
4.5,0.025,0.05,0.575,-2342.4623632539083
4.5,0.075,0.05,0.575,-2357.5163897044376
4.5,0.125,0.05,0.575,-2387.5566951862193
4.5,0.17500001,0.05,0.575,-2432.4481507266646
4.5,0.22500001,0.05,0.575,-2491.9889778865645
4.5,0.275,0.05,0.575,-2565.911848173555
4.5,0.325,0.05,0.575,-2653.8853508736725
4.5,0.375,0.05,0.575,-2755.5158300946746
4.5,0.425,0.05,0.575,-2870.3495910041484
4.5,0.47500002,0.05,0.575,-2997.8754737461168
4.5,0.525,0.05,0.575,-3137.5277914900353
4.5,0.57500005,0.05,0.575,-3288.6896262780083
4.5,0.625,0.05,0.575,-3450.6964729756724
4.5,0.67499995,0.05,0.575,-3622.840217798453
4.5,0.725,0.05,0.575,-3804.373433501559
4.5,0.77500004,0.05,0.575,-3994.513968774312
4.5,0.825,0.05,0.575,-4192.449804698155
4.5,0.875,0.05,0.575,-4397.3441465073
4.5,0.92499995,0.05,0.575,-4608.340714594385
4.5,0.97499996,0.05,0.575,-4824.569194838678
4.5,0.025,0.05,0.62500006,-2342.4623632539083
4.5,0.075,0.05,0.62500006,-2357.5163897044376
4.5,0.125,0.05,0.62500006,-2387.5566951862193
4.5,0.17500001,0.05,0.62500006,-2432.4481507266646
4.5,0.22500001,0.05,0.62500006,-2491.988977886565
4.5,0.275,0.05,0.62500006,-2565.911848173555
4.5,0.325,0.05,0.62500006,-2653.8853508736725
4.5,0.375,0.05,0.62500006,-2755.5158300946746
4.5,0.425,0.05,0.62500006,-2870.3495910041484
4.5,0.47500002,0.05,0.62500006,-2997.8754737461168
4.5,0.525,0.05,0.62500006,-3137.5277914900353
4.5,0.57500005,0.05,0.62500006,-3288.6896262780083
4.5,0.625,0.05,0.62500006,-3450.6964729756724
4.5,0.67499995,0.05,0.62500006,-3622.840217798453
4.5,0.725,0.05,0.62500006,-3804.373433501559
4.5,0.77500004,0.05,0.62500006,-3994.513968774312
4.5,0.825,0.05,0.62500006,-4192.449804698155
4.5,0.875,0.05,0.62500006,-4397.3441465073
4.5,0.92499995,0.05,0.62500006,-4608.340714594385
4.5,0.97499996,0.05,0.62500006,-4824.569194838678
4.5,0.025,0.05,0.67499995,-2342.4623632539083
4.5,0.075,0.05,0.67499995,-2357.5163897044376
4.5,0.125,0.05,0.67499995,-2387.5566951862193
4.5,0.17500001,0.05,0.67499995,-2432.4481507266646
4.5,0.22500001,0.05,0.67499995,-2491.9889778865645
4.5,0.275,0.05,0.67499995,-2565.911848173555
4.5,0.325,0.05,0.67499995,-2653.8853508736725
4.5,0.375,0.05,0.67499995,-2755.5158300946746
4.5,0.425,0.05,0.67499995,-2870.3495910041484
4.5,0.47500002,0.05,0.67499995,-2997.8754737461168
4.5,0.525,0.05,0.67499995,-3137.5277914900353
4.5,0.57500005,0.05,0.67499995,-3288.6896262780083
4.5,0.625,0.05,0.67499995,-3450.6964729756724
4.5,0.67499995,0.05,0.67499995,-3622.840217798453
4.5,0.725,0.05,0.67499995,-3804.373433501559
4.5,0.77500004,0.05,0.67499995,-3994.513968774312
4.5,0.825,0.05,0.67499995,-4192.449804698155
4.5,0.875,0.05,0.67499995,-4397.3441465073
4.5,0.92499995,0.05,0.67499995,-4608.340714594385
4.5,0.97499996,0.05,0.67499995,-4824.569194838678
4.5,0.025,0.05,0.725,-2342.4623632539083
4.5,0.075,0.05,0.725,-2357.5163897044376
4.5,0.125,0.05,0.725,-2387.5566951862197
4.5,0.17500001,0.05,0.725,-2432.4481507266646
4.5,0.22500001,0.05,0.725,-2491.988977886565
4.5,0.275,0.05,0.725,-2565.911848173555
4.5,0.325,0.05,0.725,-2653.885350873673
4.5,0.375,0.05,0.725,-2755.5158300946746
4.5,0.425,0.05,0.725,-2870.3495910041484
4.5,0.47500002,0.05,0.725,-2997.8754737461168
4.5,0.525,0.05,0.725,-3137.5277914900353
4.5,0.57500005,0.05,0.725,-3288.6896262780083
4.5,0.625,0.05,0.725,-3450.6964729756724
4.5,0.67499995,0.05,0.725,-3622.840217798453
4.5,0.725,0.05,0.725,-3804.373433501559
4.5,0.77500004,0.05,0.725,-3994.513968774312
4.5,0.825,0.05,0.725,-4192.449804698155
4.5,0.875,0.05,0.725,-4397.3441465073
4.5,0.92499995,0.05,0.725,-4608.340714594385
4.5,0.97499996,0.05,0.725,-4824.569194838678
4.5,0.025,0.05,0.77500004,-2342.4623632539083
4.5,0.075,0.05,0.77500004,-2357.5163897044376
4.5,0.125,0.05,0.77500004,-2387.5566951862197
4.5,0.17500001,0.05,0.77500004,-2432.448150726665
4.5,0.22500001,0.05,0.77500004,-2491.988977886565
4.5,0.275,0.05,0.77500004,-2565.911848173555
4.5,0.325,0.05,0.77500004,-2653.8853508736725
4.5,0.375,0.05,0.77500004,-2755.5158300946746
4.5,0.425,0.05,0.77500004,-2870.3495910041484
4.5,0.47500002,0.05,0.77500004,-2997.8754737461168
4.5,0.525,0.05,0.77500004,-3137.5277914900353
4.5,0.57500005,0.05,0.77500004,-3288.6896262780083
4.5,0.625,0.05,0.77500004,-3450.6964729756724
4.5,0.67499995,0.05,0.77500004,-3622.840217798453
4.5,0.725,0.05,0.77500004,-3804.373433501559
4.5,0.77500004,0.05,0.77500004,-3994.513968774312
4.5,0.825,0.05,0.77500004,-4192.449804698155
4.5,0.875,0.05,0.77500004,-4397.3441465073
4.5,0.92499995,0.05,0.77500004,-4608.340714594385
4.5,0.97499996,0.05,0.77500004,-4824.569194838678
4.5,0.025,0.05,0.825,-2342.4623632539083
4.5,0.075,0.05,0.825,-2357.5163897044376
4.5,0.125,0.05,0.825,-2387.5566951862197
4.5,0.17500001,0.05,0.825,-2432.448150726665
4.5,0.22500001,0.05,0.825,-2491.988977886565
4.5,0.275,0.05,0.825,-2565.911848173555
4.5,0.325,0.05,0.825,-2653.8853508736725
4.5,0.375,0.05,0.825,-2755.5158300946746
4.5,0.425,0.05,0.825,-2870.3495910041484
4.5,0.47500002,0.05,0.825,-2997.8754737461168
4.5,0.525,0.05,0.825,-3137.5277914900353
4.5,0.57500005,0.05,0.825,-3288.6896262780083
4.5,0.625,0.05,0.825,-3450.6964729756724
4.5,0.67499995,0.05,0.825,-3622.840217798453
4.5,0.725,0.05,0.825,-3804.373433501559
4.5,0.77500004,0.05,0.825,-3994.513968774312
4.5,0.825,0.05,0.825,-4192.449804698155
4.5,0.875,0.05,0.825,-4397.3441465073
4.5,0.92499995,0.05,0.825,-4608.340714594385
4.5,0.97499996,0.05,0.825,-4824.569194838678
4.5,0.025,0.05,0.87500006,-2342.4623632539083
4.5,0.075,0.05,0.87500006,-2357.5163897044376
4.5,0.125,0.05,0.87500006,-2387.5566951862193
4.5,0.17500001,0.05,0.87500006,-2432.448150726665
4.5,0.22500001,0.05,0.87500006,-2491.988977886565
4.5,0.275,0.05,0.87500006,-2565.911848173555
4.5,0.325,0.05,0.87500006,-2653.8853508736725
4.5,0.375,0.05,0.87500006,-2755.5158300946746
4.5,0.425,0.05,0.87500006,-2870.3495910041484
4.5,0.47500002,0.05,0.87500006,-2997.8754737461168
4.5,0.525,0.05,0.87500006,-3137.5277914900353
4.5,0.57500005,0.05,0.87500006,-3288.6896262780083
4.5,0.625,0.05,0.87500006,-3450.6964729756724
4.5,0.67499995,0.05,0.87500006,-3622.840217798453
4.5,0.725,0.05,0.87500006,-3804.373433501559
4.5,0.77500004,0.05,0.87500006,-3994.513968774312
4.5,0.825,0.05,0.87500006,-4192.449804698154
4.5,0.875,0.05,0.87500006,-4397.3441465073
4.5,0.92499995,0.05,0.87500006,-4608.340714594385
4.5,0.97499996,0.05,0.87500006,-4824.569194838678
4.5,0.025,0.05,0.9249999,-2342.4623632539083
4.5,0.075,0.05,0.9249999,-2357.5163897044376
4.5,0.125,0.05,0.9249999,-2387.5566951862193
4.5,0.17500001,0.05,0.9249999,-2432.4481507266646
4.5,0.22500001,0.05,0.9249999,-2491.9889778865645
4.5,0.275,0.05,0.9249999,-2565.911848173555
4.5,0.325,0.05,0.9249999,-2653.8853508736725
4.5,0.375,0.05,0.9249999,-2755.5158300946746
4.5,0.425,0.05,0.9249999,-2870.3495910041484
4.5,0.47500002,0.05,0.9249999,-2997.8754737461168
4.5,0.525,0.05,0.9249999,-3137.5277914900353
4.5,0.57500005,0.05,0.9249999,-3288.6896262780083
4.5,0.625,0.05,0.9249999,-3450.6964729756724
4.5,0.67499995,0.05,0.9249999,-3622.840217798453
4.5,0.725,0.05,0.9249999,-3804.373433501559
4.5,0.77500004,0.05,0.9249999,-3994.513968774312
4.5,0.825,0.05,0.9249999,-4192.449804698154
4.5,0.875,0.05,0.9249999,-4397.3441465073
4.5,0.92499995,0.05,0.9249999,-4608.340714594385
4.5,0.97499996,0.05,0.9249999,-4824.569194838678
4.5,0.025,0.05,0.975,-2342.4623632539083
4.5,0.075,0.05,0.975,-2357.5163897044376
4.5,0.125,0.05,0.975,-2387.5566951862193
4.5,0.17500001,0.05,0.975,-2432.448150726665
4.5,0.22500001,0.05,0.975,-2491.988977886565
4.5,0.275,0.05,0.975,-2565.911848173555
4.5,0.325,0.05,0.975,-2653.8853508736725
4.5,0.375,0.05,0.975,-2755.5158300946746
4.5,0.425,0.05,0.975,-2870.3495910041484
4.5,0.47500002,0.05,0.975,-2997.8754737461168
4.5,0.525,0.05,0.975,-3137.5277914900353
4.5,0.57500005,0.05,0.975,-3288.6896262780083
4.5,0.625,0.05,0.975,-3450.6964729756724
4.5,0.67499995,0.05,0.975,-3622.840217798453
4.5,0.725,0.05,0.975,-3804.373433501559
4.5,0.77500004,0.05,0.975,-3994.513968774312
4.5,0.825,0.05,0.975,-4192.449804698154
4.5,0.875,0.05,0.975,-4397.3441465073
4.5,0.92499995,0.05,0.975,-4608.340714594385
4.5,0.97499996,0.05,0.975,-4824.569194838678
5.0,0.025,0.05,0.025,-2585.8899653200187
5.0,0.075,0.05,0.025,-2599.4554500021736
5.0,0.125,0.05,0.025,-2626.527173144963
5.0,0.17500001,0.05,0.025,-2666.986992817792
5.0,0.22500001,0.05,0.025,-2720.6585708997277
5.0,0.275,0.05,0.025,-2787.308418955513
5.0,0.325,0.05,0.025,-2866.6472863229064
5.0,0.375,0.05,0.025,-2958.331884663082
5.0,0.425,0.05,0.025,-3061.966941601617
5.0,0.47500002,0.05,0.025,-3177.1075742688345
5.0,0.525,0.05,0.025,-3303.2619716036343
5.0,0.57500005,0.05,0.025,-3439.8943722367776
5.0,0.625,0.05,0.025,-3586.4283225813233
5.0,0.67499995,0.05,0.025,-3742.2501975561263
5.0,0.725,0.05,0.025,-3906.712964056851
5.0,0.77500004,0.05,0.025,-4079.1401650861862
5.0,0.825,0.05,0.025,-4258.830100250404
5.0,0.875,0.05,0.025,-4445.060176306316
5.0,0.92499995,0.05,0.025,-4637.0913995885285
5.0,0.97499996,0.05,0.025,-4834.17298056495
5.0,0.025,0.05,0.075,-2585.8899653200187
5.0,0.075,0.05,0.075,-2599.4554500021736
5.0,0.125,0.05,0.075,-2626.527173144963
5.0,0.17500001,0.05,0.075,-2666.986992817792
5.0,0.22500001,0.05,0.075,-2720.6585708997277
5.0,0.275,0.05,0.075,-2787.308418955513
5.0,0.325,0.05,0.075,-2866.6472863229064
5.0,0.375,0.05,0.075,-2958.331884663082
5.0,0.425,0.05,0.075,-3061.966941601617
5.0,0.47500002,0.05,0.075,-3177.1075742688345
5.0,0.525,0.05,0.075,-3303.2619716036343
5.0,0.57500005,0.05,0.075,-3439.8943722367776
5.0,0.625,0.05,0.075,-3586.4283225813233
5.0,0.67499995,0.05,0.075,-3742.2501975561263
5.0,0.725,0.05,0.075,-3906.7129640568514
5.0,0.77500004,0.05,0.075,-4079.1401650861862
5.0,0.825,0.05,0.075,-4258.830100250404
5.0,0.875,0.05,0.075,-4445.060176306316
5.0,0.92499995,0.05,0.075,-4637.0913995885285
5.0,0.97499996,0.05,0.075,-4834.17298056495
5.0,0.025,0.05,0.125,-2585.8899653200187
5.0,0.075,0.05,0.125,-2599.4554500021736
5.0,0.125,0.05,0.125,-2626.527173144963
5.0,0.17500001,0.05,0.125,-2666.986992817792
5.0,0.22500001,0.05,0.125,-2720.6585708997277
5.0,0.275,0.05,0.125,-2787.308418955513
5.0,0.325,0.05,0.125,-2866.6472863229064
5.0,0.375,0.05,0.125,-2958.331884663082
5.0,0.425,0.05,0.125,-3061.966941601617
5.0,0.47500002,0.05,0.125,-3177.1075742688345
5.0,0.525,0.05,0.125,-3303.2619716036343
5.0,0.57500005,0.05,0.125,-3439.8943722367776
5.0,0.625,0.05,0.125,-3586.4283225813233
5.0,0.67499995,0.05,0.125,-3742.2501975561263
5.0,0.725,0.05,0.125,-3906.7129640568514
5.0,0.77500004,0.05,0.125,-4079.1401650861862
5.0,0.825,0.05,0.125,-4258.830100250404
5.0,0.875,0.05,0.125,-4445.060176306316
5.0,0.92499995,0.05,0.125,-4637.0913995885285
5.0,0.97499996,0.05,0.125,-4834.17298056495
5.0,0.025,0.05,0.17500001,-2585.8899653200187
5.0,0.075,0.05,0.17500001,-2599.4554500021736
5.0,0.125,0.05,0.17500001,-2626.527173144963
5.0,0.17500001,0.05,0.17500001,-2666.986992817792
5.0,0.22500001,0.05,0.17500001,-2720.6585708997277
5.0,0.275,0.05,0.17500001,-2787.308418955513
5.0,0.325,0.05,0.17500001,-2866.6472863229064
5.0,0.375,0.05,0.17500001,-2958.331884663082
5.0,0.425,0.05,0.17500001,-3061.966941601617
5.0,0.47500002,0.05,0.17500001,-3177.1075742688345
5.0,0.525,0.05,0.17500001,-3303.2619716036343
5.0,0.57500005,0.05,0.17500001,-3439.8943722367776
5.0,0.625,0.05,0.17500001,-3586.4283225813233
5.0,0.67499995,0.05,0.17500001,-3742.2501975561263
5.0,0.725,0.05,0.17500001,-3906.7129640568514
5.0,0.77500004,0.05,0.17500001,-4079.1401650861862
5.0,0.825,0.05,0.17500001,-4258.830100250404
5.0,0.875,0.05,0.17500001,-4445.060176306316
5.0,0.92499995,0.05,0.17500001,-4637.0913995885285
5.0,0.97499996,0.05,0.17500001,-4834.17298056495
5.0,0.025,0.05,0.225,-2585.8899653200187
5.0,0.075,0.05,0.225,-2599.4554500021736
5.0,0.125,0.05,0.225,-2626.527173144963
5.0,0.17500001,0.05,0.225,-2666.986992817792
5.0,0.22500001,0.05,0.225,-2720.6585708997277
5.0,0.275,0.05,0.225,-2787.308418955513
5.0,0.325,0.05,0.225,-2866.6472863229064
5.0,0.375,0.05,0.225,-2958.331884663082
